user_id,algorithm,mrr,map,ndcg,precision_at_1,precision_at_2,precision_at_3,precision_at_4,precision_at_5,precision_at_10
29,SC-STATE_ART,1.0,0.751388888888889,0.8878428156094798,1.0,0.5,0.6666666666666666,0.75,0.8,0.6
30,SC-STATE_ART,0.5,0.5703703703703703,0.7333092164806385,0.0,0.5,0.6666666666666666,0.5,0.6,0.6
31,SC-STATE_ART,1.0,0.65,0.8326783988613894,1.0,0.5,0.3333333333333333,0.5,0.6,0.4
32,SC-STATE_ART,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,SC-STATE_ART,1.0,0.855952380952381,0.9530418785472458,1.0,1.0,1.0,1.0,0.8,0.7
34,SC-STATE_ART,1.0,0.6111111111111112,0.7977228895450266,1.0,0.5,0.3333333333333333,0.25,0.2,0.2
35,SC-STATE_ART,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.1
36,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6
38,SC-STATE_ART,0.5,0.7856701940035273,0.8328978515038054,0.0,0.5,0.6666666666666666,0.75,0.8,0.9
39,SC-STATE_ART,0.3333333333333333,0.6427579365079364,0.7367283992687399,0.0,0.0,0.3333333333333333,0.5,0.6,0.8
40,SC-STATE_ART,0.5,0.6544444444444444,0.7629371898492955,0.0,0.5,0.6666666666666666,0.75,0.8,0.5
41,SC-STATE_ART,1.0,0.5166666666666667,0.7529716549381369,1.0,0.5,0.3333333333333333,0.25,0.2,0.3
42,SC-STATE_ART,1.0,0.7928571428571429,0.9178287402913377,1.0,1.0,0.6666666666666666,0.5,0.6,0.4
43,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,SC-STATE_ART,1.0,0.9060405643738976,0.9667147927059906,1.0,1.0,1.0,0.75,0.8,0.9
46,SC-STATE_ART,1.0,0.9282627865961199,0.9770153702993118,1.0,1.0,1.0,1.0,0.8,0.9
47,SC-STATE_ART,1.0,0.9467813051146384,0.9842184869190973,1.0,1.0,1.0,1.0,1.0,0.9
48,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,SC-STATE_ART,0.25,0.44457671957671957,0.6130049420154863,0.0,0.0,0.0,0.25,0.2,0.6
50,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51,SC-STATE_ART,1.0,0.6592857142857144,0.8364801667538002,1.0,0.5,0.3333333333333333,0.5,0.6,0.5
53,SC-STATE_ART,0.1111111111111111,0.15555555555555556,0.36181498356361597,0.0,0.0,0.0,0.0,0.0,0.2
54,SC-STATE_ART,1.0,0.6916666666666667,0.8597408875863228,1.0,0.5,0.6666666666666666,0.5,0.6,0.4
55,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,SC-STATE_ART,1.0,0.9282627865961199,0.9770153702993118,1.0,1.0,1.0,1.0,0.8,0.9
62,SC-STATE_ART,0.1111111111111111,0.1111111111111111,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.1
63,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66,SC-STATE_ART,1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9
67,SC-STATE_ART,1.0,0.9428571428571428,0.9818483242455303,1.0,1.0,1.0,1.0,0.8,0.5
68,SC-STATE_ART,1.0,0.8701388888888888,0.9560094522876519,1.0,1.0,1.0,0.75,0.8,0.8
70,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6
71,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72,SC-STATE_ART,1.0,0.9282627865961199,0.9770153702993118,1.0,1.0,1.0,1.0,0.8,0.9
73,SC-STATE_ART,0.25,0.33958333333333335,0.5431800515011934,0.0,0.0,0.0,0.25,0.2,0.4
74,SC-STATE_ART,0.25,0.33958333333333335,0.5431800515011934,0.0,0.0,0.0,0.25,0.2,0.4
76,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78,SC-STATE_ART,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,SC-STATE_ART,1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9
81,SC-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,SC-SCSA_PLUS,0.5,0.48888888888888893,0.6810025982309968,0.0,0.5,0.3333333333333333,0.5,0.4,0.5
2,SC-SCSA_PLUS,0.125,0.1736111111111111,0.37800210039683896,0.0,0.0,0.0,0.0,0.0,0.2
3,SC-SCSA_PLUS,1.0,0.6428571428571429,0.8278123145308894,1.0,0.5,0.3333333333333333,0.5,0.4,0.3
4,SC-SCSA_PLUS,0.5,0.6853741496598641,0.7894138424738288,0.0,0.5,0.6666666666666666,0.75,0.8,0.7
5,SC-SCSA_PLUS,0.25,0.5304421768707482,0.6631747728725313,0.0,0.0,0.0,0.25,0.4,0.7
6,SC-SCSA_PLUS,0.5,0.6321428571428571,0.7640323590577897,0.0,0.5,0.6666666666666666,0.5,0.6,0.7
7,SC-SCSA_PLUS,1.0,0.7232993197278912,0.886759288789469,1.0,1.0,0.6666666666666666,0.5,0.4,0.7
8,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,SC-SCSA_PLUS,0.3333333333333333,0.4154761904761905,0.5994875209249215,0.0,0.0,0.3333333333333333,0.25,0.4,0.4
10,SC-SCSA_PLUS,1.0,0.9415178571428571,0.9830168297915423,1.0,1.0,1.0,1.0,1.0,0.8
11,SC-SCSA_PLUS,1.0,0.8260204081632653,0.9132861715058802,1.0,0.5,0.6666666666666666,0.75,0.8,0.7
12,SC-SCSA_PLUS,1.0,0.6771825396825396,0.8547658317433305,1.0,0.5,0.6666666666666666,0.5,0.6,0.6
13,SC-SCSA_PLUS,1.0,0.9166666666666666,0.9674679834891693,1.0,1.0,0.6666666666666666,0.75,0.6,0.3
15,SC-SCSA_PLUS,0.3333333333333333,0.38819444444444445,0.5868769423506482,0.0,0.0,0.3333333333333333,0.25,0.4,0.4
16,SC-SCSA_PLUS,1.0,0.7555555555555555,0.8854598815714874,1.0,0.5,0.6666666666666666,0.5,0.6,0.3
17,SC-SCSA_PLUS,0.125,0.125,0.31546487678572877,0.0,0.0,0.0,0.0,0.0,0.1
18,SC-SCSA_PLUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,SC-SCSA_PLUS,1.0,0.8412257495590829,0.9196461703481416,1.0,0.5,0.6666666666666666,0.75,0.8,0.9
20,SC-SCSA_PLUS,1.0,0.6,0.7903864795495061,1.0,0.5,0.3333333333333333,0.25,0.2,0.2
21,SC-SCSA_PLUS,0.3333333333333333,0.40793650793650793,0.6035814880484429,0.0,0.0,0.3333333333333333,0.25,0.2,0.5
22,SC-SCSA_PLUS,0.5,0.6226190476190476,0.7496812513391778,0.0,0.5,0.6666666666666666,0.75,0.6,0.5
23,SC-SCSA_PLUS,0.1111111111111111,0.1111111111111111,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.1
24,SC-SCSA_PLUS,1.0,0.6899659863945579,0.8591935539386371,1.0,0.5,0.6666666666666666,0.5,0.6,0.7
25,SC-SCSA_PLUS,1.0,0.9293650793650793,0.9793656319464776,1.0,1.0,1.0,1.0,1.0,0.8
26,SC-SCSA_PLUS,1.0,0.7155328798185941,0.8585940263540549,1.0,0.5,0.3333333333333333,0.5,0.6,0.7
27,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9
28,SC-SCSA_PLUS,0.16666666666666666,0.16666666666666666,0.3562071871080222,0.0,0.0,0.0,0.0,0.0,0.1
29,SC-SCSA_PLUS,0.5,0.7345238095238096,0.7982650576674577,0.0,0.5,0.6666666666666666,0.75,0.8,0.6
30,SC-SCSA_PLUS,0.5,0.5882936507936508,0.7374315349320488,0.0,0.5,0.6666666666666666,0.5,0.4,0.6
31,SC-SCSA_PLUS,1.0,0.75,0.9005471983095722,1.0,1.0,0.6666666666666666,0.5,0.6,0.4
32,SC-SCSA_PLUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,SC-SCSA_PLUS,1.0,0.8444444444444443,0.9403962390375307,1.0,1.0,0.6666666666666666,0.75,0.8,0.7
34,SC-SCSA_PLUS,1.0,0.625,0.8065735963827293,1.0,0.5,0.3333333333333333,0.25,0.2,0.2
35,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.1
36,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6
38,SC-SCSA_PLUS,0.5,0.7856701940035273,0.8328978515038054,0.0,0.5,0.6666666666666666,0.75,0.8,0.9
39,SC-SCSA_PLUS,0.5,0.6635912698412698,0.7698461250098078,0.0,0.5,0.3333333333333333,0.5,0.6,0.8
40,SC-SCSA_PLUS,1.0,0.8392857142857142,0.9427731067700877,1.0,1.0,1.0,0.75,0.6,0.5
41,SC-SCSA_PLUS,0.25,0.30833333333333335,0.5216399767468448,0.0,0.0,0.0,0.25,0.2,0.4
42,SC-SCSA_PLUS,1.0,0.8303571428571428,0.9349366583346498,1.0,1.0,0.6666666666666666,0.75,0.6,0.4
43,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,SC-SCSA_PLUS,1.0,0.9060405643738976,0.9667147927059906,1.0,1.0,1.0,0.75,0.8,0.9
46,SC-SCSA_PLUS,1.0,0.8782627865961198,0.9504206262110481,1.0,1.0,0.6666666666666666,0.75,0.8,0.9
47,SC-SCSA_PLUS,1.0,0.9467813051146384,0.9842184869190973,1.0,1.0,1.0,1.0,1.0,0.9
48,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,SC-SCSA_PLUS,0.2,0.43624338624338627,0.5997437692430793,0.0,0.0,0.0,0.0,0.2,0.6
50,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51,SC-SCSA_PLUS,1.0,0.6342857142857143,0.8275263202178935,1.0,0.5,0.3333333333333333,0.5,0.6,0.5
53,SC-SCSA_PLUS,0.125,0.1736111111111111,0.37800210039683896,0.0,0.0,0.0,0.0,0.0,0.2
54,SC-SCSA_PLUS,1.0,0.7095238095238094,0.8667163765466583,1.0,0.5,0.6666666666666666,0.5,0.6,0.4
55,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,SC-SCSA_PLUS,1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9
62,SC-SCSA_PLUS,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1
63,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66,SC-SCSA_PLUS,1.0,0.9888888888888889,0.9971876401972101,1.0,1.0,1.0,1.0,1.0,0.9
67,SC-SCSA_PLUS,1.0,0.925,0.975788054854922,1.0,1.0,1.0,1.0,0.8,0.5
68,SC-SCSA_PLUS,1.0,0.8701388888888888,0.9560094522876519,1.0,1.0,1.0,0.75,0.8,0.8
70,SC-SCSA_PLUS,1.0,0.9761904761904762,0.9930783166417602,1.0,1.0,1.0,1.0,1.0,0.6
71,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72,SC-SCSA_PLUS,1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9
73,SC-SCSA_PLUS,0.25,0.3458333333333333,0.5495084006042852,0.0,0.0,0.0,0.25,0.4,0.4
74,SC-SCSA_PLUS,0.2,0.35158730158730156,0.5377185858257085,0.0,0.0,0.0,0.0,0.2,0.4
76,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78,SC-SCSA_PLUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,SC-SCSA_PLUS,1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9
81,SC-SCSA_PLUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,SC-SCSA_PLUS_V3,0.25,0.4023809523809524,0.5849654724986935,0.0,0.0,0.0,0.25,0.2,0.5
2,SC-SCSA_PLUS_V3,0.16666666666666666,0.18333333333333335,0.39564672360221187,0.0,0.0,0.0,0.0,0.0,0.2
3,SC-SCSA_PLUS_V3,0.2,0.2611111111111111,0.47084972088011423,0.0,0.0,0.0,0.0,0.2,0.3
4,SC-SCSA_PLUS_V3,0.3333333333333333,0.5845238095238094,0.7089874950249132,0.0,0.0,0.3333333333333333,0.5,0.6,0.7
5,SC-SCSA_PLUS_V3,0.5,0.5661564625850339,0.7182196369054078,0.0,0.5,0.3333333333333333,0.25,0.4,0.7
6,SC-SCSA_PLUS_V3,1.0,0.7113945578231293,0.8712396658637701,1.0,0.5,0.6666666666666666,0.75,0.6,0.7
7,SC-SCSA_PLUS_V3,1.0,0.7035714285714285,0.8654810349838412,1.0,0.5,0.6666666666666666,0.5,0.6,0.7
8,SC-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,SC-SCSA_PLUS_V3,0.25,0.35624999999999996,0.555143490218223,0.0,0.0,0.0,0.25,0.4,0.4
10,SC-SCSA_PLUS_V3,1.0,0.7885912698412698,0.913852335159709,1.0,1.0,0.6666666666666666,0.5,0.6,0.8
11,SC-SCSA_PLUS_V3,0.5,0.6968253968253969,0.7859363362324141,0.0,0.5,0.6666666666666666,0.75,0.8,0.6
12,SC-SCSA_PLUS_V3,1.0,0.707936507936508,0.867094553178374,1.0,0.5,0.6666666666666666,0.5,0.6,0.6
13,SC-SCSA_PLUS_V3,0.125,0.2157407407407407,0.42495990177520937,0.0,0.0,0.0,0.0,0.0,0.3
15,SC-SCSA_PLUS_V3,1.0,0.8166666666666667,0.9267582364714126,1.0,1.0,0.6666666666666666,0.5,0.6,0.4
16,SC-SCSA_PLUS_V3,0.25,0.3194444444444444,0.5173087569496825,0.0,0.0,0.0,0.25,0.2,0.3
17,SC-SCSA_PLUS_V3,0.1,0.1,0.2890648263178879,0.0,0.0,0.0,0.0,0.0,0.1
18,SC-SCSA_PLUS_V3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,SC-SCSA_PLUS_V3,1.0,0.9467813051146384,0.9842184869190973,1.0,1.0,1.0,1.0,1.0,0.9
20,SC-SCSA_PLUS_V3,0.3333333333333333,0.3666666666666667,0.5437713091520254,0.0,0.0,0.3333333333333333,0.25,0.4,0.2
21,SC-SCSA_PLUS_V3,1.0,0.8142857142857143,0.933819260234181,1.0,1.0,1.0,0.75,0.6,0.5
22,SC-SCSA_PLUS_V3,1.0,0.6968253968253968,0.8752903992561912,1.0,1.0,0.6666666666666666,0.5,0.4,0.5
23,SC-SCSA_PLUS_V3,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1
24,SC-SCSA_PLUS_V3,1.0,0.725,0.8775271469089743,1.0,0.5,0.6666666666666666,0.75,0.6,0.7
25,SC-SCSA_PLUS_V3,0.3333333333333333,0.6427579365079364,0.7367283992687399,0.0,0.0,0.3333333333333333,0.5,0.6,0.8
26,SC-SCSA_PLUS_V3,1.0,0.7639455782312926,0.9063821413255791,1.0,1.0,0.6666666666666666,0.5,0.6,0.7
27,SC-SCSA_PLUS_V3,1.0,0.9282627865961199,0.9770153702993118,1.0,1.0,1.0,1.0,0.8,0.9
28,SC-SCSA_PLUS_V3,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1
29,SC-SCSA_PLUS_V3,1.0,0.8259259259259258,0.9404511968899847,1.0,1.0,1.0,0.75,0.8,0.6
30,SC-SCSA_PLUS_V3,1.0,0.8069444444444445,0.9274624750390077,1.0,1.0,0.6666666666666666,0.75,0.8,0.6
31,SC-SCSA_PLUS_V3,1.0,0.5571428571428572,0.7843714928995427,1.0,0.5,0.3333333333333333,0.25,0.4,0.4
32,SC-SCSA_PLUS_V3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,SC-SCSA_PLUS_V3,1.0,0.7044217687074831,0.8553050844815022,1.0,0.5,0.3333333333333333,0.5,0.6,0.7
34,SC-SCSA_PLUS_V3,1.0,0.6666666666666666,0.8315546295836225,1.0,0.5,0.3333333333333333,0.25,0.2,0.2
35,SC-SCSA_PLUS_V3,0.25,0.25,0.43067655807339306,0.0,0.0,0.0,0.25,0.2,0.1
36,SC-SCSA_PLUS_V3,1.0,0.8687074829931973,0.9579534943578898,1.0,1.0,1.0,1.0,0.8,0.7
37,SC-SCSA_PLUS_V3,1.0,0.8773809523809524,0.958214983820857,1.0,1.0,1.0,0.75,0.8,0.6
38,SC-SCSA_PLUS_V3,1.0,0.9060405643738976,0.9667147927059906,1.0,1.0,1.0,0.75,0.8,0.9
39,SC-SCSA_PLUS_V3,1.0,0.9861111111111112,0.9963488021549354,1.0,1.0,1.0,1.0,1.0,0.8
40,SC-SCSA_PLUS_V3,0.5,0.42103174603174603,0.6341694798139321,0.0,0.5,0.3333333333333333,0.25,0.2,0.5
41,SC-SCSA_PLUS_V3,1.0,0.875,0.9550236580992476,1.0,1.0,1.0,0.75,0.6,0.4
42,SC-SCSA_PLUS_V3,0.25,0.3458333333333333,0.5495084006042852,0.0,0.0,0.0,0.25,0.4,0.4
43,SC-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44,SC-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,SC-SCSA_PLUS_V3,1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9
46,SC-SCSA_PLUS_V3,1.0,0.9888888888888889,0.9971876401972101,1.0,1.0,1.0,1.0,1.0,0.9
47,SC-SCSA_PLUS_V3,1.0,0.9282627865961199,0.9770153702993118,1.0,1.0,1.0,1.0,0.8,0.9
48,SC-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,SC-SCSA_PLUS_V3,0.3333333333333333,0.4862433862433862,0.6565169942403822,0.0,0.0,0.3333333333333333,0.5,0.4,0.6
50,SC-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51,SC-SCSA_PLUS_V3,0.25,0.39388888888888884,0.5844032406765807,0.0,0.0,0.0,0.25,0.4,0.5
53,SC-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.2
54,SC-SCSA_PLUS_V3,0.25,0.33958333333333335,0.5431800515011934,0.0,0.0,0.0,0.25,0.2,0.4
55,SC-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,SC-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58,SC-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59,SC-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,SC-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,SC-SCSA_PLUS_V3,1.0,0.8782627865961198,0.9504206262110481,1.0,1.0,0.6666666666666666,0.75,0.8,0.9
62,SC-SCSA_PLUS_V3,0.125,0.125,0.31546487678572877,0.0,0.0,0.0,0.0,0.0,0.1
63,SC-SCSA_PLUS_V3,0.3333333333333333,0.5566326530612244,0.694276258299447,0.0,0.0,0.3333333333333333,0.5,0.4,0.7
66,SC-SCSA_PLUS_V3,0.5,0.7856701940035273,0.8328978515038054,0.0,0.5,0.6666666666666666,0.75,0.8,0.9
67,SC-SCSA_PLUS_V3,0.5,0.5,0.685898335475349,0.0,0.5,0.3333333333333333,0.5,0.4,0.5
68,SC-SCSA_PLUS_V3,1.0,0.762037037037037,0.9102003174374961,1.0,1.0,0.6666666666666666,0.75,0.6,0.6
70,SC-SCSA_PLUS_V3,0.3333333333333333,0.45846560846560847,0.6339823828545225,0.0,0.0,0.3333333333333333,0.25,0.2,0.6
71,SC-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72,SC-SCSA_PLUS_V3,1.0,0.9765432098765433,0.9937947856332161,1.0,1.0,1.0,1.0,1.0,0.9
73,SC-SCSA_PLUS_V3,0.3333333333333333,0.35962301587301587,0.5659840074535435,0.0,0.0,0.3333333333333333,0.25,0.2,0.4
74,SC-SCSA_PLUS_V3,0.3333333333333333,0.40208333333333335,0.5993138969864685,0.0,0.0,0.3333333333333333,0.5,0.4,0.4
76,SC-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77,SC-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78,SC-SCSA_PLUS_V3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,SC-SCSA_PLUS_V3,1.0,0.9282627865961199,0.9770153702993118,1.0,1.0,1.0,1.0,0.8,0.9
81,SC-SCSA_PLUS_V3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,SCSA-STATE_ART,1.0,0.8541666666666666,0.9438661545147249,1.0,1.0,0.6666666666666666,0.75,0.6,0.4
2,SCSA-STATE_ART,1.0,0.9861111111111112,0.9963488021549354,1.0,1.0,1.0,1.0,1.0,0.8
3,SCSA-STATE_ART,0.2,0.2111111111111111,0.42177340954886444,0.0,0.0,0.0,0.0,0.2,0.2
4,SCSA-STATE_ART,1.0,0.8178571428571427,0.9099466049873365,1.0,0.5,0.6666666666666666,0.75,0.8,0.6
5,SCSA-STATE_ART,0.25,0.225,0.44130740935663865,0.0,0.0,0.0,0.25,0.2,0.2
6,SCSA-STATE_ART,0.14285714285714285,0.17142857142857143,0.38162168437253385,0.0,0.0,0.0,0.0,0.0,0.2
7,SCSA-STATE_ART,0.3333333333333333,0.3222222222222222,0.5374517914100283,0.0,0.0,0.3333333333333333,0.25,0.2,0.3
8,SCSA-STATE_ART,1.0,0.8385912698412697,0.9424720919083771,1.0,1.0,1.0,0.75,0.6,0.8
9,SCSA-STATE_ART,1.0,0.9379251700680271,0.9803771474638899,1.0,1.0,1.0,1.0,0.8,0.7
10,SCSA-STATE_ART,0.3333333333333333,0.45846560846560847,0.6339823828545225,0.0,0.0,0.3333333333333333,0.25,0.2,0.6
11,SCSA-STATE_ART,1.0,0.7041666666666666,0.8653082042236201,1.0,0.5,0.6666666666666666,0.5,0.6,0.6
12,SCSA-STATE_ART,1.0,0.7634920634920634,0.906714212607902,1.0,1.0,0.6666666666666666,0.5,0.6,0.6
13,SCSA-STATE_ART,1.0,0.7470238095238095,0.8838242945899706,1.0,0.5,0.6666666666666666,0.75,0.6,0.4
15,SCSA-STATE_ART,1.0,0.6787037037037037,0.8582519365729243,1.0,0.5,0.6666666666666666,0.75,0.6,0.6
16,SCSA-STATE_ART,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.25,0.2,0.1
17,SCSA-STATE_ART,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.1
18,SCSA-STATE_ART,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.1
19,SCSA-STATE_ART,0.5,0.7856701940035273,0.8328978515038054,0.0,0.5,0.6666666666666666,0.75,0.8,0.9
20,SCSA-STATE_ART,1.0,0.6111111111111112,0.7977228895450266,1.0,0.5,0.3333333333333333,0.25,0.2,0.2
21,SCSA-STATE_ART,0.2,0.2,0.38685280723454163,0.0,0.0,0.0,0.0,0.2,0.1
22,SCSA-STATE_ART,1.0,0.7861111111111111,0.9001715370445234,1.0,0.5,0.6666666666666666,0.75,0.8,0.6
23,SCSA-STATE_ART,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,SCSA-STATE_ART,0.5,0.5422222222222223,0.7149081258379462,0.0,0.5,0.6666666666666666,0.5,0.6,0.5
25,SCSA-STATE_ART,1.0,0.9888888888888889,0.9971876401972101,1.0,1.0,1.0,1.0,1.0,0.9
26,SCSA-STATE_ART,0.2,0.2888888888888889,0.4899692203633839,0.0,0.0,0.0,0.0,0.2,0.3
27,SCSA-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,SCSA-STATE_ART,0.25,0.25,0.43067655807339306,0.0,0.0,0.0,0.25,0.2,0.1
29,SCSA-STATE_ART,1.0,0.5695767195767195,0.7852835896039292,1.0,0.5,0.3333333333333333,0.25,0.2,0.6
30,SCSA-STATE_ART,0.5,0.7031746031746031,0.7984658817584759,0.0,0.5,0.6666666666666666,0.75,0.6,0.8
31,SCSA-STATE_ART,1.0,0.6095238095238095,0.8072467605676945,1.0,0.5,0.3333333333333333,0.25,0.4,0.3
32,SCSA-STATE_ART,0.3333333333333333,0.26666666666666666,0.48381288316677695,0.0,0.0,0.3333333333333333,0.25,0.2,0.2
33,SCSA-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7
34,SCSA-STATE_ART,1.0,0.5634920634920635,0.7821154372211577,1.0,0.5,0.3333333333333333,0.25,0.2,0.5
35,SCSA-STATE_ART,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,SCSA-STATE_ART,1.0,0.88015873015873,0.9594516125393133,1.0,1.0,1.0,0.75,0.8,0.7
37,SCSA-STATE_ART,1.0,0.8041666666666667,0.9047172294870751,1.0,0.5,0.6666666666666666,0.75,0.8,0.4
38,SCSA-STATE_ART,1.0,0.9060405643738976,0.9667147927059906,1.0,1.0,1.0,0.75,0.8,0.9
39,SCSA-STATE_ART,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
