mrr,map,ndcg,precision_at_1,precision_at_2,precision_at_3,precision_at_4,precision_at_5,precision_at_10,user_id,algorithm
1.0,0.6079365079365079,0.8219303906225648,1.0,0.5,0.6666666666666666,0.5,0.4,0.5,7,CS-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,8,CS-SCSA_PLUS
0.25,0.4910714285714286,0.6389751319299919,0.0,0.0,0.0,0.25,0.4,0.6,9,CS-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,CS-SCSA_PLUS
0.25,0.5304421768707482,0.6631747728725315,0.0,0.0,0.0,0.25,0.4,0.7,11,CS-SCSA_PLUS
1.0,0.9111111111111111,0.9708923176105698,1.0,1.0,1.0,1.0,0.8,0.5,12,CS-SCSA_PLUS
0.3333333333333333,0.4609523809523809,0.6326891704378731,0.0,0.0,0.3333333333333333,0.25,0.4,0.5,13,CS-SCSA_PLUS
0.5,0.4444444444444444,0.6394562303262419,0.0,0.5,0.3333333333333333,0.5,0.4,0.3,15,CS-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.2,16,CS-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,CS-SCSA_PLUS
0.125,0.1736111111111111,0.37800210039683896,0.0,0.0,0.0,0.0,0.0,0.2,18,CS-SCSA_PLUS
0.125,0.125,0.31546487678572877,0.0,0.0,0.0,0.0,0.0,0.1,19,CS-SCSA_PLUS
0.25,0.37103174603174605,0.566251564922111,0.0,0.0,0.0,0.25,0.2,0.5,20,CS-SCSA_PLUS
0.5,0.6299603174603174,0.7599661463179086,0.0,0.5,0.6666666666666666,0.75,0.6,0.6,21,CS-SCSA_PLUS
0.5,0.6679138321995465,0.7762007239297859,0.0,0.5,0.6666666666666666,0.5,0.6,0.7,22,CS-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,CS-SCSA_PLUS
0.5,0.7856701940035273,0.8328978515038055,0.0,0.5,0.6666666666666666,0.75,0.8,0.9,24,CS-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,CS-SCSA_PLUS
0.3333333333333333,0.49338624338624343,0.6555845429030187,0.0,0.0,0.3333333333333333,0.25,0.4,0.6,26,CS-SCSA_PLUS
0.3333333333333333,0.512063492063492,0.66200432687264,0.0,0.0,0.3333333333333333,0.5,0.6,0.5,27,CS-SCSA_PLUS
0.5,0.5438492063492063,0.7031929213206057,0.0,0.5,0.3333333333333333,0.25,0.4,0.6,28,CS-SCSA_PLUS
0.2,0.2619047619047619,0.4736200079773859,0.0,0.0,0.0,0.0,0.2,0.3,29,CS-SCSA_PLUS
0.5,0.6680555555555556,0.7761612682896011,0.0,0.5,0.6666666666666666,0.75,0.8,0.6,30,CS-SCSA_PLUS
0.5,0.425,0.6256646589861505,0.0,0.5,0.3333333333333333,0.25,0.4,0.3,31,CS-SCSA_PLUS
1.0,0.9,0.9668342083190152,1.0,1.0,1.0,1.0,0.8,0.5,32,CS-SCSA_PLUS
0.2,0.2888888888888889,0.4899692203633839,0.0,0.0,0.0,0.0,0.2,0.3,33,CS-SCSA_PLUS
0.2,0.24074074074074073,0.45846073882962946,0.0,0.0,0.0,0.0,0.2,0.3,34,CS-SCSA_PLUS
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,CS-SCSA_PLUS
0.5,0.7856701940035273,0.8328978515038055,0.0,0.5,0.6666666666666666,0.75,0.8,0.9,36,CS-SCSA_PLUS
0.2,0.26666666666666666,0.45560514958746035,0.0,0.0,0.0,0.0,0.2,0.2,37,CS-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38,CS-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,39,CS-SCSA_PLUS
1.0,0.5942857142857143,0.8022692730746812,1.0,0.5,0.3333333333333333,0.25,0.4,0.5,40,CS-SCSA_PLUS
0.125,0.2157407407407407,0.42495990177520937,0.0,0.0,0.0,0.0,0.0,0.3,41,CS-SCSA_PLUS
0.5,0.6861904761904762,0.7738931964842558,0.0,0.5,0.6666666666666666,0.75,0.8,0.5,42,CS-SCSA_PLUS
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,CS-SCSA_PLUS
0.2,0.32628968253968255,0.5218136006852979,0.0,0.0,0.0,0.0,0.2,0.4,44,CS-SCSA_PLUS
1.0,0.9467813051146384,0.9842184869190973,1.0,1.0,1.0,1.0,1.0,0.9,45,CS-SCSA_PLUS
1.0,0.6,0.8159313210935148,1.0,0.5,0.6666666666666666,0.5,0.4,0.4,46,CS-SCSA_PLUS
1.0,0.8782627865961199,0.9504206262110482,1.0,1.0,0.6666666666666666,0.75,0.8,0.9,47,CS-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48,CS-SCSA_PLUS
1.0,0.8227678571428572,0.9135277613190136,1.0,0.5,0.6666666666666666,0.75,0.8,0.8,49,CS-SCSA_PLUS
1.0,0.7861111111111111,0.9001715370445235,1.0,0.5,0.6666666666666666,0.75,0.8,0.6,50,CS-SCSA_PLUS
1.0,0.7736111111111109,0.9145683473035052,1.0,1.0,0.6666666666666666,0.75,0.6,0.6,51,CS-SCSA_PLUS
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,CS-SCSA_PLUS
0.2,0.28690476190476194,0.4860089900278708,0.0,0.0,0.0,0.0,0.2,0.3,54,CS-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,CS-SCSA_PLUS
0.2,0.35158730158730156,0.5377185858257085,0.0,0.0,0.0,0.0,0.2,0.4,57,CS-SCSA_PLUS
0.5,0.7713789682539682,0.8232006379497264,0.0,0.5,0.6666666666666666,0.75,0.8,0.8,58,CS-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,CS-SCSA_PLUS
0.3333333333333333,0.41666666666666663,0.5706417189553201,0.0,0.0,0.3333333333333333,0.5,0.4,0.2,61,CS-SCSA_PLUS
0.25,0.3595238095238095,0.5400753810454857,0.0,0.0,0.0,0.25,0.4,0.3,62,CS-SCSA_PLUS
0.3333333333333333,0.2851851851851852,0.511558309303655,0.0,0.0,0.3333333333333333,0.25,0.2,0.3,63,CS-SCSA_PLUS
0.5,0.5968253968253968,0.7344355650194593,0.0,0.5,0.3333333333333333,0.5,0.6,0.6,66,CS-SCSA_PLUS
1.0,0.961734693877551,0.9888009031441519,1.0,1.0,1.0,1.0,1.0,0.7,68,CS-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,CS-SCSA_PLUS
1.0,0.6095238095238095,0.8072467605676945,1.0,0.5,0.3333333333333333,0.25,0.4,0.3,71,CS-SCSA_PLUS
1.0,0.8083333333333332,0.9270192549176081,1.0,1.0,0.6666666666666666,0.75,0.6,0.5,72,CS-SCSA_PLUS
1.0,0.6537037037037037,0.836342044396525,1.0,0.5,0.3333333333333333,0.5,0.6,0.6,73,CS-SCSA_PLUS
0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,74,CS-SCSA_PLUS
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,CS-SCSA_PLUS
0.5,0.38690476190476186,0.6005491084563833,0.0,0.5,0.3333333333333333,0.25,0.2,0.3,77,CS-SCSA_PLUS
0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,78,CS-SCSA_PLUS
0.3333333333333333,0.2777777777777778,0.4911492931622974,0.0,0.0,0.3333333333333333,0.25,0.2,0.2,79,CS-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,CS-SCSA_PLUS
0.3333333333333333,0.47777777777777775,0.6455502826691841,0.0,0.0,0.3333333333333333,0.5,0.4,0.5,1,SC-STATE_ART
0.14285714285714285,0.19642857142857142,0.39780880120575696,0.0,0.0,0.0,0.0,0.0,0.2,2,SC-STATE_ART
0.3333333333333333,0.40277777777777773,0.5847876649948583,0.0,0.0,0.3333333333333333,0.5,0.4,0.3,3,SC-STATE_ART
0.5,0.7142857142857144,0.7996691307078325,0.0,0.5,0.6666666666666666,0.75,0.8,0.7,4,SC-STATE_ART
0.5,0.6185374149659862,0.7577448780125856,0.0,0.5,0.6666666666666666,0.5,0.6,0.7,5,SC-STATE_ART
1.0,0.666156462585034,0.8401381804368546,1.0,0.5,0.3333333333333333,0.5,0.6,0.7,6,SC-STATE_ART
1.0,0.7375850340136055,0.895183044469731,1.0,1.0,0.6666666666666666,0.5,0.6,0.7,7,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,SC-STATE_ART
0.25,0.38075396825396823,0.5667899425860504,0.0,0.0,0.0,0.25,0.4,0.4,9,SC-STATE_ART
1.0,0.9704861111111112,0.9918291064614978,1.0,1.0,1.0,1.0,1.0,0.8,10,SC-STATE_ART
1.0,0.8644345238095238,0.9466454870600814,1.0,1.0,0.6666666666666666,0.75,0.8,0.8,11,SC-STATE_ART
1.0,0.7132936507936508,0.8716476936377875,1.0,0.5,0.6666666666666666,0.75,0.6,0.6,12,SC-STATE_ART
0.5,0.5888888888888889,0.7122630665145961,0.0,0.5,0.6666666666666666,0.5,0.6,0.3,13,SC-STATE_ART
0.25,0.3986111111111111,0.5757194387661255,0.0,0.0,0.0,0.25,0.4,0.4,15,SC-STATE_ART
1.0,0.8666666666666667,0.9469024295259745,1.0,1.0,0.6666666666666666,0.5,0.6,0.3,16,SC-STATE_ART
0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,17,SC-STATE_ART
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,SC-STATE_ART
1.0,0.8782627865961199,0.9504206262110482,1.0,1.0,0.6666666666666666,0.75,0.8,0.9,19,SC-STATE_ART
0.5,0.3611111111111111,0.5714285040141098,0.0,0.5,0.3333333333333333,0.25,0.2,0.2,20,SC-STATE_ART
1.0,0.5412698412698413,0.773161590685251,1.0,0.5,0.3333333333333333,0.25,0.2,0.5,21,SC-STATE_ART
0.5,0.5722222222222222,0.7297713981683107,0.0,0.5,0.6666666666666666,0.75,0.6,0.5,22,SC-STATE_ART
0.1,0.1,0.2890648263178879,0.0,0.0,0.0,0.0,0.0,0.1,23,SC-STATE_ART
1.0,0.6899659863945579,0.859193553938637,1.0,0.5,0.6666666666666666,0.5,0.6,0.7,24,SC-STATE_ART
1.0,0.959375,0.9888026041880241,1.0,1.0,1.0,1.0,1.0,0.8,25,SC-STATE_ART
1.0,0.7155328798185941,0.858594026354055,1.0,0.5,0.3333333333333333,0.5,0.6,0.7,26,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,27,SC-STATE_ART
0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,28,SC-STATE_ART
1.0,0.751388888888889,0.8878428156094799,1.0,0.5,0.6666666666666666,0.75,0.8,0.6,29,SC-STATE_ART
0.5,0.5703703703703703,0.7333092164806386,0.0,0.5,0.6666666666666666,0.5,0.6,0.6,30,SC-STATE_ART
1.0,0.65,0.8326783988613894,1.0,0.5,0.3333333333333333,0.5,0.6,0.4,31,SC-STATE_ART
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,SC-STATE_ART
1.0,0.855952380952381,0.9530418785472459,1.0,1.0,1.0,1.0,0.8,0.7,33,SC-STATE_ART
1.0,0.6111111111111112,0.7977228895450266,1.0,0.5,0.3333333333333333,0.25,0.2,0.2,34,SC-STATE_ART
1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.1,35,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,37,SC-STATE_ART
0.5,0.7856701940035273,0.8328978515038055,0.0,0.5,0.6666666666666666,0.75,0.8,0.9,38,SC-STATE_ART
0.3333333333333333,0.6427579365079366,0.73672839926874,0.0,0.0,0.3333333333333333,0.5,0.6,0.8,39,SC-STATE_ART
0.5,0.6544444444444444,0.7629371898492955,0.0,0.5,0.6666666666666666,0.75,0.8,0.5,40,SC-STATE_ART
1.0,0.5166666666666667,0.7529716549381369,1.0,0.5,0.3333333333333333,0.25,0.2,0.3,41,SC-STATE_ART
1.0,0.7928571428571429,0.9178287402913374,1.0,1.0,0.6666666666666666,0.5,0.6,0.4,42,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44,SC-STATE_ART
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,45,SC-STATE_ART
1.0,0.9282627865961199,0.9770153702993121,1.0,1.0,1.0,1.0,0.8,0.9,46,SC-STATE_ART
1.0,0.9467813051146384,0.9842184869190973,1.0,1.0,1.0,1.0,1.0,0.9,47,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48,SC-STATE_ART
0.25,0.44457671957671957,0.6130049420154864,0.0,0.0,0.0,0.25,0.2,0.6,49,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,SC-STATE_ART
1.0,0.6592857142857144,0.8364801667538002,1.0,0.5,0.3333333333333333,0.5,0.6,0.5,51,SC-STATE_ART
0.1111111111111111,0.15555555555555556,0.36181498356361597,0.0,0.0,0.0,0.0,0.0,0.2,53,SC-STATE_ART
1.0,0.6916666666666667,0.8597408875863228,1.0,0.5,0.6666666666666666,0.5,0.6,0.4,54,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,SC-STATE_ART
1.0,0.9282627865961199,0.9770153702993121,1.0,1.0,1.0,1.0,0.8,0.9,61,SC-STATE_ART
0.1111111111111111,0.1111111111111111,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.1,62,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63,SC-STATE_ART
1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9,66,SC-STATE_ART
1.0,0.9428571428571428,0.9818483242455303,1.0,1.0,1.0,1.0,0.8,0.5,67,SC-STATE_ART
1.0,0.8701388888888889,0.9560094522876518,1.0,1.0,1.0,0.75,0.8,0.8,68,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,70,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71,SC-STATE_ART
1.0,0.9282627865961199,0.9770153702993121,1.0,1.0,1.0,1.0,0.8,0.9,72,SC-STATE_ART
0.25,0.33958333333333335,0.5431800515011934,0.0,0.0,0.0,0.25,0.2,0.4,73,SC-STATE_ART
0.25,0.33958333333333335,0.5431800515011934,0.0,0.0,0.0,0.25,0.2,0.4,74,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77,SC-STATE_ART
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,SC-STATE_ART
1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9,79,SC-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,SC-STATE_ART
0.25,0.4411111111111111,0.6071752575447178,0.0,0.0,0.0,0.25,0.4,0.5,1,SC-SCSA_PLUS
0.14285714285714285,0.18253968253968253,0.3889580943680543,0.0,0.0,0.0,0.0,0.0,0.2,2,SC-SCSA_PLUS
0.5,0.4444444444444444,0.6394562303262419,0.0,0.5,0.3333333333333333,0.5,0.4,0.3,3,SC-SCSA_PLUS
0.5,0.6853741496598641,0.7894138424738286,0.0,0.5,0.6666666666666666,0.75,0.8,0.7,4,SC-SCSA_PLUS
0.25,0.5304421768707482,0.6631747728725315,0.0,0.0,0.0,0.25,0.4,0.7,5,SC-SCSA_PLUS
0.5,0.5947278911564625,0.738689504510803,0.0,0.5,0.3333333333333333,0.5,0.6,0.7,6,SC-SCSA_PLUS
1.0,0.7511904761904763,0.9014705255149352,1.0,1.0,0.6666666666666666,0.5,0.6,0.7,7,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,SC-SCSA_PLUS
0.25,0.39464285714285713,0.5724250321999883,0.0,0.0,0.0,0.25,0.4,0.4,9,SC-SCSA_PLUS
1.0,0.9861111111111112,0.9963488021549354,1.0,1.0,1.0,1.0,1.0,0.8,10,SC-SCSA_PLUS
1.0,0.8412257495590829,0.9196461703481418,1.0,0.5,0.6666666666666666,0.75,0.8,0.9,11,SC-SCSA_PLUS
1.0,0.6906084656084656,0.8636589746497284,1.0,0.5,0.6666666666666666,0.75,0.6,0.6,12,SC-SCSA_PLUS
0.5,0.5333333333333333,0.6797310500037655,0.0,0.5,0.3333333333333333,0.5,0.6,0.3,13,SC-SCSA_PLUS
0.25,0.38075396825396823,0.5667899425860504,0.0,0.0,0.0,0.25,0.4,0.4,15,SC-SCSA_PLUS
1.0,0.7555555555555555,0.8854598815714874,1.0,0.5,0.6666666666666666,0.5,0.6,0.3,16,SC-SCSA_PLUS
0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,17,SC-SCSA_PLUS
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,SC-SCSA_PLUS
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,19,SC-SCSA_PLUS
1.0,0.6,0.7903864795495061,1.0,0.5,0.3333333333333333,0.25,0.2,0.2,20,SC-SCSA_PLUS
1.0,0.5634920634920635,0.7821154372211577,1.0,0.5,0.3333333333333333,0.25,0.2,0.5,21,SC-SCSA_PLUS
0.5,0.6295238095238095,0.7486361493410435,0.0,0.5,0.6666666666666666,0.5,0.6,0.5,22,SC-SCSA_PLUS
0.1,0.1,0.2890648263178879,0.0,0.0,0.0,0.0,0.0,0.1,23,SC-SCSA_PLUS
1.0,0.666156462585034,0.8401381804368546,1.0,0.5,0.3333333333333333,0.5,0.6,0.7,24,SC-SCSA_PLUS
1.0,0.9293650793650794,0.9793656319464775,1.0,1.0,1.0,1.0,1.0,0.8,25,SC-SCSA_PLUS
1.0,0.7155328798185941,0.858594026354055,1.0,0.5,0.3333333333333333,0.5,0.6,0.7,26,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,27,SC-SCSA_PLUS
0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,28,SC-SCSA_PLUS
0.5,0.7345238095238096,0.7982650576674577,0.0,0.5,0.6666666666666666,0.75,0.8,0.6,29,SC-SCSA_PLUS
0.5,0.5981481481481482,0.7456379379156821,0.0,0.5,0.6666666666666666,0.5,0.6,0.6,30,SC-SCSA_PLUS
1.0,0.625,0.8223723458399597,1.0,0.5,0.3333333333333333,0.5,0.6,0.4,31,SC-SCSA_PLUS
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,SC-SCSA_PLUS
1.0,0.8597505668934239,0.9453078548481746,1.0,1.0,0.6666666666666666,0.75,0.8,0.7,33,SC-SCSA_PLUS
1.0,0.6666666666666666,0.8315546295836225,1.0,0.5,0.3333333333333333,0.25,0.2,0.2,34,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.1,35,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,37,SC-SCSA_PLUS
0.5,0.7856701940035273,0.8328978515038055,0.0,0.5,0.6666666666666666,0.75,0.8,0.9,38,SC-SCSA_PLUS
0.3333333333333333,0.6427579365079366,0.73672839926874,0.0,0.0,0.3333333333333333,0.5,0.6,0.8,39,SC-SCSA_PLUS
1.0,0.8711111111111111,0.9560290452802053,1.0,1.0,1.0,0.75,0.8,0.5,40,SC-SCSA_PLUS
0.25,0.27777777777777773,0.49141527484330916,0.0,0.0,0.0,0.25,0.2,0.3,41,SC-SCSA_PLUS
1.0,0.75,0.8988898126139723,1.0,1.0,0.6666666666666666,0.5,0.4,0.4,42,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44,SC-SCSA_PLUS
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,45,SC-SCSA_PLUS
1.0,0.8782627865961199,0.9504206262110482,1.0,1.0,0.6666666666666666,0.75,0.8,0.9,46,SC-SCSA_PLUS
1.0,0.9467813051146384,0.9842184869190973,1.0,1.0,1.0,1.0,1.0,0.9,47,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48,SC-SCSA_PLUS
0.3333333333333333,0.45846560846560847,0.6339823828545226,0.0,0.0,0.3333333333333333,0.25,0.2,0.6,49,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,SC-SCSA_PLUS
1.0,0.6088888888888888,0.816570313582933,1.0,0.5,0.3333333333333333,0.5,0.6,0.5,51,SC-SCSA_PLUS
0.14285714285714285,0.19642857142857142,0.39780880120575696,0.0,0.0,0.0,0.0,0.0,0.2,53,SC-SCSA_PLUS
1.0,0.6777777777777778,0.854105797972385,1.0,0.5,0.6666666666666666,0.5,0.6,0.4,54,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,SC-SCSA_PLUS
1.0,0.9467813051146384,0.9842184869190973,1.0,1.0,1.0,1.0,1.0,0.9,61,SC-SCSA_PLUS
0.1111111111111111,0.1111111111111111,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.1,62,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63,SC-SCSA_PLUS
1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9,66,SC-SCSA_PLUS
1.0,0.9111111111111111,0.9708923176105698,1.0,1.0,1.0,1.0,0.8,0.5,67,SC-SCSA_PLUS
1.0,0.8644345238095238,0.9466454870600814,1.0,1.0,0.6666666666666666,0.75,0.8,0.8,68,SC-SCSA_PLUS
1.0,0.9761904761904762,0.9930783166417602,1.0,1.0,1.0,1.0,1.0,0.6,70,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71,SC-SCSA_PLUS
1.0,0.9282627865961199,0.9770153702993121,1.0,1.0,1.0,1.0,0.8,0.9,72,SC-SCSA_PLUS
0.25,0.33958333333333335,0.5431800515011934,0.0,0.0,0.0,0.25,0.2,0.4,73,SC-SCSA_PLUS
0.25,0.33878968253968256,0.5389215187286102,0.0,0.0,0.0,0.25,0.2,0.4,74,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77,SC-SCSA_PLUS
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,SC-SCSA_PLUS
1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9,79,SC-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,SC-SCSA_PLUS
1.0,0.8541666666666666,0.9438661545147249,1.0,1.0,0.6666666666666666,0.75,0.6,0.4,1,SCSA-STATE_ART
1.0,0.9861111111111112,0.9963488021549354,1.0,1.0,1.0,1.0,1.0,0.8,2,SCSA-STATE_ART
0.2,0.2111111111111111,0.42177340954886444,0.0,0.0,0.0,0.0,0.2,0.2,3,SCSA-STATE_ART
1.0,0.8178571428571427,0.9099466049873366,1.0,0.5,0.6666666666666666,0.75,0.8,0.6,4,SCSA-STATE_ART
0.25,0.225,0.44130740935663865,0.0,0.0,0.0,0.25,0.2,0.2,5,SCSA-STATE_ART
0.14285714285714285,0.17142857142857143,0.38162168437253385,0.0,0.0,0.0,0.0,0.0,0.2,6,SCSA-STATE_ART
0.3333333333333333,0.3222222222222222,0.5374517914100283,0.0,0.0,0.3333333333333333,0.25,0.2,0.3,7,SCSA-STATE_ART
1.0,0.8385912698412699,0.9424720919083772,1.0,1.0,1.0,0.75,0.6,0.8,8,SCSA-STATE_ART
1.0,0.9379251700680271,0.9803771474638899,1.0,1.0,1.0,1.0,0.8,0.7,9,SCSA-STATE_ART
0.3333333333333333,0.45846560846560847,0.6339823828545226,0.0,0.0,0.3333333333333333,0.25,0.2,0.6,10,SCSA-STATE_ART
1.0,0.7041666666666666,0.8653082042236201,1.0,0.5,0.6666666666666666,0.5,0.6,0.6,11,SCSA-STATE_ART
1.0,0.7634920634920634,0.9067142126079019,1.0,1.0,0.6666666666666666,0.5,0.6,0.6,12,SCSA-STATE_ART
1.0,0.7470238095238095,0.8838242945899706,1.0,0.5,0.6666666666666666,0.75,0.6,0.4,13,SCSA-STATE_ART
1.0,0.6787037037037037,0.8582519365729244,1.0,0.5,0.6666666666666666,0.75,0.6,0.6,15,SCSA-STATE_ART
0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.25,0.2,0.1,16,SCSA-STATE_ART
1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.1,17,SCSA-STATE_ART
1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.1,18,SCSA-STATE_ART
0.5,0.7856701940035273,0.8328978515038055,0.0,0.5,0.6666666666666666,0.75,0.8,0.9,19,SCSA-STATE_ART
1.0,0.6111111111111112,0.7977228895450266,1.0,0.5,0.3333333333333333,0.25,0.2,0.2,20,SCSA-STATE_ART
0.2,0.2,0.38685280723454163,0.0,0.0,0.0,0.0,0.2,0.1,21,SCSA-STATE_ART
1.0,0.7861111111111111,0.9001715370445235,1.0,0.5,0.6666666666666666,0.75,0.8,0.6,22,SCSA-STATE_ART
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,SCSA-STATE_ART
0.5,0.5422222222222223,0.7149081258379462,0.0,0.5,0.6666666666666666,0.5,0.6,0.5,24,SCSA-STATE_ART
