user_id,news_id,round_id,position,algorithm,rating,session_id
32,1367113449394765824,1,10,CS,3,148
32,1369375444793954323,1,1,SC,3,146
32,1362776603047165957,1,2,SC,2,146
32,1369441796925886465,1,3,SC,2,146
32,1369400194513723396,1,4,SC,2,146
32,1369048387815899139,1,5,SC,2,146
32,1369355243406954501,1,6,SC,1,146
32,1362074171832958980,1,7,SC,1,146
32,1369614175048249346,1,8,SC,3,146
32,1359577321695547392,1,9,SC,1,146
32,1362085735063572482,1,10,SC,2,146
32,1369292125641269258,1,1,SCSA,3,147
32,1369458171467591683,1,2,SCSA,4,147
32,1365007905318133766,1,3,SCSA,1,147
32,1361388306106318857,1,4,SCSA,2,147
32,1361701236395958278,1,5,SCSA,4,147
32,1366932843067277314,1,6,SCSA,2,147
32,1369030160943611907,1,7,SCSA,1,147
32,1366709656974942211,1,8,SCSA,3,147
32,1364579317964034050,1,9,SCSA,2,147
32,1369441382973272064,1,10,SCSA,3,147
33,1369343506939019269,1,1,B1,4,134
33,1368856158010810369,1,2,B1,4,134
33,1369590734672760836,1,3,B1,4,134
33,1369598009084887043,1,4,B1,3,134
33,1368835740529000449,1,5,B1,4,134
33,1368978600964349955,1,6,B1,4,134
33,1369552733536219138,1,7,B1,4,134
33,1369113689845022721,1,8,B1,2,134
33,1369207595785977860,1,9,B1,4,134
33,1364311211194675203,1,10,B1,3,134
33,1369547940017147907,1,1,CS,3,133
33,1368604102989541376,1,2,CS,2,133
33,1369356888568197133,1,3,CS,3,133
33,1369362400403726350,1,4,CS,4,133
33,1369605923732393985,1,5,CS,2,133
33,1369566623913369603,1,6,CS,4,133
33,1369450685708857348,1,7,CS,3,133
33,1369269245704630276,1,8,CS,2,133
33,1369321348783345674,1,9,CS,4,133
33,1369366150237351943,1,10,CS,3,133
33,1369311531360518146,1,1,SC,4,131
33,1369405604595400711,1,2,SC,4,131
33,1369375444793954323,1,3,SC,4,131
33,1362776603047165957,1,4,SC,3,131
33,1369298875719311360,1,5,SC,4,131
33,1369441796925886465,1,6,SC,4,131
33,1369400194513723396,1,7,SC,4,131
33,1369326799709212680,1,8,SC,2,131
33,1369048387815899139,1,9,SC,4,131
33,1369355243406954501,1,10,SC,3,131
33,1369315042236174343,1,1,SCSA,3,132
33,1369395335769038849,1,2,SCSA,3,132
33,1369458171467591683,1,3,SCSA,3,132
33,1369441382973272064,1,4,SCSA,4,132
33,1368622654870192131,1,5,SCSA,4,132
33,1369226601972563972,1,6,SCSA,4,132
33,1369015794248671233,1,7,SCSA,4,132
33,1369438033892806663,1,8,SCSA,4,132
33,1369619124318580736,1,9,SCSA,4,132
33,1369495249417101312,1,10,SCSA,4,132
34,1369617111014924289,1,1,B1,3,138
34,1368856158010810369,1,2,B1,3,138
34,1369590734672760836,1,3,B1,4,138
34,1368835740529000449,1,4,B1,4,138
34,1369552733536219138,1,5,B1,3,138
34,1370098415938498560,1,6,B1,4,138
34,1369500754000699392,1,7,B1,3,138
34,1364311211194675203,1,8,B1,3,138
34,1367190653269073930,1,9,B1,5,138
34,1368607437310353408,1,10,B1,2,138
34,1369460811760988160,1,1,CS,4,137
34,1369585318521802763,1,2,CS,4,137
34,1369536457992470528,1,3,CS,4,137
34,1370017497710215170,1,4,CS,2,137
34,1370057097107345411,1,5,CS,3,137
34,1369968831666487296,1,6,CS,3,137
34,1369475595466375169,1,7,CS,3,137
34,1369404129643216897,1,8,CS,3,137
34,1369460521846575104,1,9,CS,2,137
34,1369270015699136512,1,10,CS,2,137
34,1369311531360518146,1,1,SC,3,135
34,1369405604595400711,1,2,SC,3,135
34,1369375444793954323,1,3,SC,2,135
34,1362776603047165957,1,4,SC,2,135
34,1369298875719311360,1,5,SC,4,135
34,1369441796925886465,1,6,SC,4,135
34,1369400194513723396,1,7,SC,1,135
34,1369326799709212680,1,8,SC,3,135
34,1369048387815899139,1,9,SC,3,135
34,1369355243406954501,1,10,SC,3,135
34,1369315042236174343,1,1,SCSA,4,136
34,1369395335769038849,1,2,SCSA,4,136
34,1369458171467591683,1,3,SCSA,2,136
34,1369441382973272064,1,4,SCSA,4,136
34,1368622654870192131,1,5,SCSA,2,136
34,1369226601972563972,1,6,SCSA,2,136
34,1369015794248671233,1,7,SCSA,2,136
34,1369438033892806663,1,8,SCSA,4,136
34,1369619124318580736,1,9,SCSA,4,136
34,1369495249417101312,1,10,SCSA,3,136
35,1340976808989241344,1,1,B1,2,142
35,1367617268734164992,1,2,B1,1,142
35,1368776591388647424,1,3,B1,1,142
35,1352326523026632706,1,4,B1,1,142
35,1273723492186443782,1,5,B1,3,142
35,1368939573586386945,1,6,B1,2,142
35,1368954564133654529,1,7,B1,1,142
35,1366296962409123843,1,8,B1,2,142
35,1332444252895404033,1,9,B1,1,142
35,1365315694167011328,1,10,B1,1,142
35,1322493521245298689,1,1,CS,1,141
35,1285629613067038720,1,2,CS,2,141
35,1189249540412624898,1,3,CS,2,141
35,1152351180225335296,1,4,CS,2,141
35,1272336376927666176,1,5,CS,2,141
35,1330209367002472448,1,6,CS,1,141
35,1362483585169686531,1,7,CS,2,141
35,1337396723610771457,1,8,CS,1,141
35,1287306318961872896,1,9,CS,1,141
35,1363561378552958976,1,10,CS,3,141
35,1349377838722519040,1,1,SC,3,139
35,1349380288783253504,1,2,SC,3,139
35,1344689933978656771,1,3,SC,1,139
35,1362776603047165957,1,4,SC,3,139
35,1317842770816602114,1,5,SC,2,139
35,1354118501653483523,1,6,SC,1,139
35,1361046993158692866,1,7,SC,2,139
35,1151605021345083392,1,8,SC,4,139
35,1265629710941388800,1,9,SC,1,139
35,1357381035852521474,1,10,SC,1,139
35,1339525827118194689,1,1,SCSA,3,140
35,1368777274506571779,1,2,SCSA,1,140
35,1362196066431627265,1,3,SCSA,3,140
35,1369458171467591683,1,4,SCSA,1,140
35,1364697022847209478,1,5,SCSA,3,140
35,1368760443498532864,1,6,SCSA,2,140
35,1367496989215248388,1,7,SCSA,2,140
35,1362484293650567168,1,8,SCSA,3,140
35,1368744769686540290,1,9,SCSA,2,140
35,1353672852747284480,1,10,SCSA,2,140
36,1292597118763319296,1,1,B1,5,153
36,1326208392923410432,1,1,B1,5,157
36,1350201158426648581,1,2,B1,5,157
36,1357735941637603331,1,2,B1,5,153
36,1367610810789326850,1,3,B1,5,157
36,1363548342832218116,1,3,B1,5,153
36,1322229311718494210,1,4,B1,4,153
36,1151160990995746816,1,4,B1,5,157
36,1322221808913928193,1,5,B1,4,153
36,1343240225129168898,1,5,B1,5,157
36,1356659266732650498,1,6,B1,3,157
36,1365001111946420226,1,6,B1,4,153
36,1312476369830338561,1,7,B1,3,157
36,1322191082235506689,1,7,B1,5,153
36,1341790679945670656,1,8,B1,4,153
36,1317087904569741312,1,8,B1,5,157
36,1362913607105736706,1,9,B1,5,157
36,1337774207971684352,1,9,B1,5,153
36,1275492317013479424,1,10,B1,5,153
36,1359943678354092032,1,10,B1,5,157
36,1330948472992776193,1,1,CS,5,156
36,1319321276171759617,1,1,CS,5,152
36,1263620338790944769,1,2,CS,5,152
36,1369087867939659782,1,2,CS,5,156
36,1254427280794845185,1,3,CS,5,152
36,1338550048892710913,1,3,CS,5,156
36,1055619307084800000,1,4,CS,4,152
36,1320726746329743363,1,4,CS,5,156
36,1358024709137432577,1,5,CS,5,152
36,1365731424322478084,1,5,CS,5,156
36,1306401710386982912,1,6,CS,3,152
36,1337102280059834370,1,6,CS,5,156
36,1334214244632580097,1,7,CS,4,152
36,1352017720578105346,1,7,CS,5,156
36,1327711653828337665,1,8,CS,5,152
36,1359973359568625670,1,8,CS,5,156
36,1146224584443727872,1,9,CS,3,152
36,1350865539091066881,1,9,CS,5,156
36,1363914797335543811,1,10,CS,5,156
36,1307801712107966476,1,10,CS,5,152
36,1273231711908872193,1,1,SC,4,150
36,1367521202042933249,1,1,SC,5,154
36,1369325020258983936,1,2,SC,5,154
36,1350483251291451392,1,2,SC,5,150
36,1182112257708306433,1,3,SC,4,150
36,1365315820080009221,1,3,SC,5,154
36,1359597695548153864,1,4,SC,4,150
36,1344689933978656771,1,4,SC,5,154
36,1364683920965578753,1,5,SC,3,150
36,1367300793485828097,1,5,SC,5,154
36,1369075493753020420,1,6,SC,4,154
36,1095067826061262848,1,6,SC,4,150
36,1369075561981566976,1,7,SC,4,154
36,1365320876510560258,1,7,SC,5,150
36,1338584496489172992,1,8,SC,4,150
36,1364666742916583427,1,8,SC,5,154
36,1366443197166096385,1,9,SC,3,154
36,1336059119174897665,1,9,SC,4,150
36,1366561763962073092,1,10,SC,3,150
36,1317842770816602114,1,10,SC,5,154
36,1367894335233142789,1,1,SCSA,3,155
36,1362872757109809152,1,1,SCSA,3,151
36,1360346403873181707,1,2,SCSA,5,151
36,1364607745270423556,1,2,SCSA,5,155
36,1363941648812675075,1,3,SCSA,3,155
36,1333873034114064385,1,3,SCSA,5,151
36,1366115959623331844,1,4,SCSA,3,151
36,1365327872643260420,1,4,SCSA,5,155
36,1359932980974657536,1,5,SCSA,5,151
36,1337077938076979205,1,5,SCSA,5,155
36,1354118501653483523,1,6,SCSA,3,155
36,1362069293790162946,1,6,SCSA,4,151
36,1364624807220948994,1,7,SCSA,3,151
36,1369383214062665731,1,7,SCSA,5,155
36,1343729046891347968,1,8,SCSA,3,151
36,1336793663792406530,1,8,SCSA,5,155
36,1367315410106736640,1,9,SCSA,5,155
36,1321455751567532032,1,9,SCSA,5,151
36,1368286394792046596,1,10,SCSA,5,155
36,1347619092417548288,1,10,SCSA,5,151
37,1368703131652005888,1,1,B1,4,161
37,1357452896976179201,1,2,B1,1,161
37,1298591876963078146,1,3,B1,1,161
37,1338474408743215106,1,4,B1,1,161
37,1189330936300756992,1,5,B1,2,161
37,1272338362909655040,1,6,B1,1,161
37,1326902644322017281,1,7,B1,4,161
37,1368640454028386304,1,8,B1,3,161
37,1365319660405678081,1,9,B1,1,161
37,1333425556659064833,1,10,B1,1,161
37,1349775316366090242,1,1,CS,4,160
37,1329150877941305345,1,2,CS,3,160
37,1364320994337427461,1,3,CS,3,160
37,1351923223638794246,1,4,CS,1,160
37,1365407295384018947,1,5,CS,1,160
37,1356264437729124353,1,6,CS,1,160
37,1331689113494446085,1,7,CS,1,160
37,1367114880378146824,1,8,CS,1,160
37,1152354497189965824,1,9,CS,1,160
37,1328065268942336000,1,10,CS,4,160
37,1344689933978656771,1,1,SC,1,158
37,1362083047785439239,1,2,SC,4,158
37,1337020338916499463,1,3,SC,4,158
37,1331748997124534274,1,4,SC,5,158
37,1354545532044075013,1,5,SC,1,158
37,1355167587638906880,1,6,SC,3,158
37,1317842770816602114,1,7,SC,2,158
37,1294010972055592962,1,8,SC,4,158
37,1337021907464499204,1,9,SC,5,158
37,1337022746824499203,1,10,SC,4,158
37,1353502767352926208,1,1,SCSA,3,159
37,1351920546011893761,1,2,SCSA,4,159
37,1365416645624143873,1,3,SCSA,2,159
37,1354118501653483523,1,4,SCSA,1,159
37,1337463904566456320,1,5,SCSA,4,159
37,1331744604891344896,1,6,SCSA,4,159
37,1364321423901085698,1,7,SCSA,1,159
37,1339525827118194689,1,8,SCSA,5,159
37,1368984433026596867,1,9,SCSA,3,159
37,1357375687967997959,1,10,SCSA,3,159
38,1368923387532369922,1,1,B1,5,165
38,1369498799673065473,1,2,B1,4,165
38,1368619226865471493,1,3,B1,5,165
38,1369214396489170946,1,4,B1,5,165
38,1369038985188831234,1,5,B1,5,165
38,1363564146948665347,1,6,B1,4,165
38,1368849083201359873,1,7,B1,5,165
38,1367766039254163458,1,8,B1,5,165
38,1352325551621595136,1,9,B1,5,165
38,1358819633629921283,1,10,B1,5,165
38,1368999972792844292,1,1,CS,5,164
38,1367625947462184961,1,2,CS,5,164
38,1361209516277174279,1,3,CS,5,164
38,1369036451845869573,1,4,CS,5,164
38,1352922753565863936,1,5,CS,4,164
38,1363322581076619265,1,6,CS,5,164
38,1369521918412472320,1,7,CS,5,164
38,1329140321402445824,1,8,CS,5,164
38,1369181189932777474,1,9,CS,5,164
38,1369499281833537540,1,10,CS,5,164
38,1349377838722519040,1,1,SC,5,162
38,1349380288783253504,1,2,SC,5,162
38,1369311531360518146,1,3,SC,5,162
38,1369405604595400711,1,4,SC,5,162
38,1369298875719311360,1,5,SC,5,162
38,1369326799709212680,1,6,SC,5,162
38,1362074171832958980,1,7,SC,3,162
38,1354011094751260673,1,8,SC,5,162
38,1353672852747284480,1,9,SC,5,162
38,1369315042236174343,1,10,SC,4,162
38,1369395335769038849,1,1,SCSA,4,163
38,1369292125641269258,1,2,SCSA,4,163
38,1365007905318133766,1,3,SCSA,4,163
38,1359577321695547392,1,4,SCSA,4,163
38,1361388306106318857,1,5,SCSA,4,163
38,1361701236395958278,1,6,SCSA,4,163
38,1366932843067277314,1,7,SCSA,4,163
38,1369030160943611907,1,8,SCSA,4,163
38,1366709656974942211,1,9,SCSA,4,163
38,1364579317964034050,1,10,SCSA,3,163
39,425668533293289472,1,1,B1,3,312
39,1359863795586396168,1,2,B1,4,312
39,1369362392749121542,1,3,B1,4,312
39,1356685006916079616,1,4,B1,2,312
39,1287526789707776000,1,5,B1,2,312
39,1291859496826843137,1,6,B1,3,312
39,1258788139159613441,1,7,B1,2,312
39,1252286536738934786,1,8,B1,3,312
39,754011760257069056,1,9,B1,5,312
39,1364897061083127808,1,10,B1,3,312
39,1369414843720208384,1,1,CS,4,311
39,1366870970351427588,1,2,CS,5,311
39,1369135857110638592,1,3,CS,5,311
39,421376352319983617,1,4,CS,4,311
39,1368487216775893000,1,5,CS,5,311
39,1368772235683586050,1,6,CS,3,311
39,1364908035932569600,1,7,CS,5,311
39,1364156801109938178,1,8,CS,4,311
39,423131090803777536,1,9,CS,5,311
39,1369575294806425603,1,10,CS,5,311
39,1349380288783253504,1,1,SC,5,309
39,1349377838722519040,1,2,SC,5,309
39,1367521202042933249,1,3,SC,5,309
39,1367300793485828097,1,4,SC,5,309
39,1369075493753020420,1,5,SC,5,309
39,1369075561981566976,1,6,SC,5,309
39,1364666742916583427,1,7,SC,3,309
39,1366443197166096385,1,8,SC,5,309
39,1367237010608431106,1,9,SC,5,309
39,1368641210533830657,1,10,SC,3,309
39,1367894335233142789,1,1,SCSA,4,310
39,1363941648812675075,1,2,SCSA,4,310
39,1318667750408036352,1,3,SCSA,5,310
39,1364664823984779267,1,4,SCSA,4,310
39,1317810926133874689,1,5,SCSA,5,310
39,1367315410106736640,1,6,SCSA,5,310
39,1368286394792046596,1,7,SCSA,5,310
39,1369034842222985216,1,8,SCSA,5,310
39,1283518830950510593,1,9,SCSA,5,310
39,1369017812165881859,1,10,SCSA,5,310
40,1337411829853802496,1,1,B1,5,326
40,1329846979401191424,1,2,B1,1,326
40,1351182747721748487,1,3,B1,1,326
40,1331202835334225920,1,4,B1,1,326
40,1355908706026758144,1,5,B1,5,326
40,1360611979879186438,1,6,B1,2,326
40,1324782095177306119,1,7,B1,5,326
40,1357369869222690817,1,8,B1,2,326
40,1323342666361430019,1,9,B1,5,326
40,1311355905120690176,1,10,B1,5,326
40,1338592930022363139,1,1,CS,5,324
40,1363945864633401344,1,2,CS,5,324
40,1337106387751620613,1,3,CS,1,324
40,1319756701126459398,1,4,CS,5,324
40,1336775151128518656,1,5,CS,5,324
40,1341428444190617600,1,6,CS,2,324
40,1359946667429093378,1,7,CS,2,324
40,1354759783157534720,1,8,CS,2,324
40,1341514552819724288,1,9,CS,3,324
40,1320019327425286144,1,10,CS,5,324
40,1366167129754537984,1,1,SC,2,321
40,1365113385658970113,1,2,SC,2,321
40,1362083047785439239,1,3,SC,3,321
40,1337020338916499463,1,4,SC,5,321
40,1331748997124534274,1,5,SC,2,321
40,1355167587638906880,1,6,SC,2,321
40,1294010972055592962,1,7,SC,5,321
40,1337021907464499204,1,8,SC,5,321
40,1350483251291451392,1,9,SC,5,321
40,1337022746824499203,1,10,SC,5,321
40,1354565152939544576,1,1,SCSA,1,322
40,1353502767352926208,1,2,SCSA,2,322
40,1351920546011893761,1,3,SCSA,5,322
40,1365416645624143873,1,4,SCSA,5,322
40,1337463904566456320,1,5,SCSA,3,322
40,1331744604891344896,1,6,SCSA,2,322
40,1357375687967997959,1,7,SCSA,5,322
40,1358843515149504514,1,8,SCSA,2,322
40,1331741612402237443,1,9,SCSA,5,322
40,1358843677582401536,1,10,SCSA,2,322
41,1346507839909445632,1,1,B1,3,211
41,1326208392923410432,1,1,B1,3,206
41,1356659266732650498,1,2,B1,2,206
41,1340930237819924480,1,2,B1,2,211
41,1363671397575266308,1,3,B1,1,211
41,1367323565008154630,1,3,B1,1,206
41,1352028901229395970,1,4,B1,1,211
41,1365020984802217996,1,4,B1,1,206
41,1338474408743215106,1,5,B1,3,206
41,1355577264512008192,1,5,B1,4,211
41,1357714688994390016,1,6,B1,2,211
41,1298591876963078146,1,6,B1,2,206
41,1367890477849210881,1,7,B1,1,211
41,1189330936300756992,1,7,B1,5,206
41,1365319660405678081,1,8,B1,3,206
41,1366222136591872000,1,8,B1,4,211
41,1368640454028386304,1,9,B1,1,206
41,1357382231816359939,1,9,B1,2,211
41,1290659734639521798,1,10,B1,2,211
41,1331689113494446085,1,10,B1,3,206
41,1367244848978227201,1,1,CS,1,205
41,1356407112385982464,1,1,CS,1,209
41,1367295825731227650,1,2,CS,1,209
41,1360941923746349059,1,2,CS,2,205
41,1367236110196244482,1,3,CS,1,205
41,1342918732486594560,1,3,CS,3,209
41,1339201502443941888,1,4,CS,1,205
41,1367522051762757632,1,4,CS,3,209
41,1316771044049391617,1,5,CS,1,209
41,1291753980247375873,1,5,CS,4,205
41,1366605872718245891,1,6,CS,3,205
41,1366205703392665603,1,6,CS,4,209
41,1350629002302550016,1,7,CS,1,209
41,1369312286674878465,1,7,CS,3,205
41,1368740848913973255,1,8,CS,1,209
41,1366833538985721860,1,8,CS,3,205
41,1368999845856436224,1,9,CS,3,209
41,1365710371206488066,1,9,CS,5,205
41,1361140001791037440,1,10,CS,1,209
41,1364711711891206151,1,10,CS,5,205
41,1362083047785439239,1,1,SC,4,207
41,1367521202042933249,1,1,SC,4,200
41,1337020338916499463,1,2,SC,1,207
41,1344689933978656771,1,2,SC,4,200
41,1331748997124534274,1,3,SC,3,207
41,1367300793485828097,1,3,SC,4,200
41,1362776603047165957,1,4,SC,2,207
41,1369075493753020420,1,4,SC,5,200
41,1354545532044075013,1,5,SC,4,207
41,1369075561981566976,1,5,SC,5,200
41,1355167587638906880,1,6,SC,2,207
41,1364666742916583427,1,6,SC,4,200
41,1294010972055592962,1,7,SC,1,207
41,1366443197166096385,1,7,SC,3,200
41,1362776603047165957,1,8,SC,1,200
41,1337021907464499204,1,8,SC,1,207
41,1337022746824499203,1,9,SC,2,207
41,1317842770816602114,1,9,SC,4,200
41,1334726779903168512,1,10,SC,1,207
41,1367237010608431106,1,10,SC,3,200
41,1353502767352926208,1,1,SCSA,1,208
41,1367894335233142789,1,1,SCSA,3,203
41,1351920546011893761,1,2,SCSA,2,208
41,1363941648812675075,1,2,SCSA,3,203
41,1365416645624143873,1,3,SCSA,2,208
41,1354118501653483523,1,3,SCSA,3,203
41,1337463904566456320,1,4,SCSA,1,208
41,1367315410106736640,1,4,SCSA,1,203
41,1368286394792046596,1,5,SCSA,1,203
41,1331744604891344896,1,5,SCSA,1,208
41,1369034842222985216,1,6,SCSA,2,203
41,1364321423901085698,1,6,SCSA,3,208
41,1368984433026596867,1,7,SCSA,3,208
41,1339525827118194689,1,7,SCSA,4,203
41,1357375687967997959,1,8,SCSA,2,208
41,1369017812165881859,1,8,SCSA,3,203
41,1358843515149504514,1,9,SCSA,1,208
41,1367604109113655297,1,9,SCSA,2,203
41,1331741612402237443,1,10,SCSA,1,208
41,1367930915733835777,1,10,SCSA,2,203
42,1369362392749121542,1,1,B1,1,177
42,1369148238138208257,1,2,B1,1,177
42,1368116399097344003,1,3,B1,5,177
42,1326177511684919300,1,4,B1,2,177
42,1368453072666521600,1,5,B1,5,177
42,1342687407326580737,1,6,B1,5,177
42,1313580109727584256,1,7,B1,1,177
42,1369101047826841604,1,8,B1,1,177
42,1369418368554569728,1,9,B1,1,177
42,1363947240369229825,1,10,B1,5,177
42,1361692398867402752,1,1,CS,5,176
42,1242185573193768960,1,2,CS,5,176
42,1350632339206901761,1,3,CS,2,176
42,1369104826869506049,1,4,CS,2,176
42,1325114525104758784,1,5,CS,1,176
42,1356256641814065162,1,6,CS,5,176
42,1367351364477624321,1,7,CS,5,176
42,1316378741061320711,1,8,CS,5,176
42,1283200387101712384,1,9,CS,1,176
42,1364632186884939780,1,10,CS,1,176
42,1248277743118086144,1,1,SC,2,174
42,1367521202042933249,1,2,SC,5,174
42,1248251408333172738,1,3,SC,2,174
42,1367300793485828097,1,4,SC,1,174
42,1369075493753020420,1,5,SC,2,174
42,1369169111478005763,1,6,SC,2,174
42,1369075561981566976,1,7,SC,2,174
42,1364666742916583427,1,8,SC,5,174
42,1368080635655450627,1,9,SC,5,174
42,1366443197166096385,1,10,SC,5,174
42,1367894335233142789,1,1,SCSA,5,175
42,1363941648812675075,1,2,SCSA,5,175
42,1367947939579006979,1,3,SCSA,5,175
42,1367946026674352134,1,4,SCSA,5,175
42,1354545532044075013,1,5,SCSA,2,175
42,1367949455262060544,1,6,SCSA,2,175
42,1288988861092245505,1,7,SCSA,1,175
42,1367315410106736640,1,8,SCSA,1,175
42,1368286394792046596,1,9,SCSA,1,175
42,1369034842222985216,1,10,SCSA,1,175
43,1360638198573981696,1,1,B1,2,181
43,1367946423736537089,1,2,B1,2,181
43,1363548342832218116,1,3,B1,2,181
43,1367629682439454722,1,4,B1,2,181
43,1338944728969035776,1,5,B1,2,181
43,1336324934688116743,1,6,B1,2,181
43,1366208806535892995,1,7,B1,2,181
43,1357714688994390016,1,8,B1,2,181
43,1359185296382779393,1,9,B1,2,181
43,1354547483083329538,1,10,B1,2,181
43,1363674987626856448,1,1,CS,2,180
43,1334706123971162115,1,2,CS,2,180
43,1334724211689074688,1,3,CS,2,180
43,1316909183225286657,1,4,CS,2,180
43,1290389884927000582,1,5,CS,2,180
43,1359547910619344904,1,6,CS,2,180
43,1358058477785120769,1,7,CS,2,180
43,1349775316366090242,1,8,CS,2,180
43,1365178104310763520,1,9,CS,2,180
43,1332420899471990786,1,10,CS,3,180
43,1362083047785439239,1,1,SC,5,178
43,1368245651046207493,1,2,SC,5,178
43,1337020338916499463,1,3,SC,5,178
43,1331748997124534274,1,4,SC,5,178
43,1355167587638906880,1,5,SC,5,178
43,1294010972055592962,1,6,SC,5,178
43,1337021907464499204,1,7,SC,5,178
43,1350483251291451392,1,8,SC,5,178
43,1337022746824499203,1,9,SC,5,178
43,1334726779903168512,1,10,SC,5,178
43,1353502767352926208,1,1,SCSA,5,179
43,1351920546011893761,1,2,SCSA,3,179
43,1365416645624143873,1,3,SCSA,3,179
43,1337463904566456320,1,4,SCSA,3,179
43,1331744604891344896,1,5,SCSA,3,179
43,1368933410085945345,1,6,SCSA,3,179
43,1357375687967997959,1,7,SCSA,3,179
43,1358843515149504514,1,8,SCSA,3,179
43,1331741612402237443,1,9,SCSA,5,179
43,1358843677582401536,1,10,SCSA,5,179
44,1326208392923410432,1,1,B1,5,308
44,1359863795586396168,1,2,B1,3,308
44,1369343506939019269,1,3,B1,3,308
44,425668533293289472,1,4,B1,3,308
44,1356685006916079616,1,5,B1,2,308
44,1287526789707776000,1,6,B1,2,308
44,1369041862414241800,1,7,B1,3,308
44,1258788139159613441,1,8,B1,4,308
44,1291859496826843137,1,9,B1,4,308
44,1253009440107720704,1,10,B1,5,308
44,1369546496165765121,1,1,CS,3,307
44,1369102305748992003,1,2,CS,2,307
44,1369609984468783107,1,3,CS,3,307
44,1369457998523949060,1,4,CS,5,307
44,1369434342053806090,1,5,CS,2,307
44,1369449199343960065,1,6,CS,5,307
44,1369377939381497859,1,7,CS,5,307
44,1370028580516732943,1,8,CS,3,307
44,1369332550347407367,1,9,CS,5,307
44,1369398802537476096,1,10,CS,3,307
44,1344689933978656771,1,1,SC,5,305
44,1369375444793954323,1,2,SC,5,305
44,1317842770816602114,1,3,SC,5,305
44,1369441796925886465,1,4,SC,5,305
44,1369400194513723396,1,5,SC,5,305
44,1354118501653483523,1,6,SC,4,305
44,1369048387815899139,1,7,SC,5,305
44,1283912982200631298,1,8,SC,5,305
44,1318667750408036352,1,9,SC,5,305
44,1369355243406954501,1,10,SC,5,305
44,1364664823984779267,1,1,SCSA,3,306
44,1317810926133874689,1,2,SCSA,5,306
44,1283518830950510593,1,3,SCSA,5,306
44,1339525827118194689,1,4,SCSA,5,306
44,1303840025000509448,1,5,SCSA,3,306
44,1368217898095964166,1,6,SCSA,5,306
44,1291862297665626112,1,7,SCSA,5,306
44,1327398719789150214,1,8,SCSA,5,306
44,1368777274506571779,1,9,SCSA,2,306
44,1317811466339221509,1,10,SCSA,4,306
45,1338619251050115072,1,1,B1,2,194
45,1365659227256098816,1,2,B1,3,194
45,1361708535294255106,1,3,B1,3,194
45,1184016623394590721,1,4,B1,4,194
45,1310595678226219015,1,5,B1,3,194
45,1367430380463267844,1,6,B1,3,194
45,1344344721506885641,1,7,B1,3,194
45,1345706642080493568,1,8,B1,3,194
45,1327627598726377475,1,9,B1,4,194
45,1228653223269076992,1,10,B1,3,194
45,1358213026541834240,1,1,CS,4,191
45,1264644362731913216,1,2,CS,5,191
45,1269780932891774976,1,3,CS,4,191
45,1366899538502426633,1,4,CS,5,191
45,1335107635767439361,1,5,CS,4,191
45,1359267423346716677,1,6,CS,4,191
45,1330308453508800527,1,7,CS,3,191
45,1174371887159242752,1,8,CS,4,191
45,1179754999171047425,1,9,CS,5,191
45,1353755766625234944,1,10,CS,5,191
45,1242106541999783936,1,1,SC,4,183
45,1368932010971004931,1,2,SC,5,183
45,1327954760251662337,1,3,SC,5,183
45,1303249708169613313,1,4,SC,5,183
45,1362360519626227713,1,5,SC,4,183
45,1308393354120421376,1,6,SC,5,183
45,1241401189721350145,1,7,SC,3,183
45,1368909409775149064,1,8,SC,4,183
45,1324374402750767104,1,9,SC,5,183
45,1367462925250818061,1,10,SC,4,183
45,1351283213403095045,1,1,SCSA,5,184
45,1328417466272321537,1,2,SCSA,5,184
45,1340409077751566338,1,3,SCSA,3,184
45,1167050866521780224,1,4,SCSA,3,184
45,1350843455128399879,1,5,SCSA,3,184
45,1319402828285108225,1,6,SCSA,5,184
45,1334044250942676993,1,7,SCSA,4,184
45,1234157609395146753,1,8,SCSA,3,184
45,1367971795790397440,1,9,SCSA,5,184
45,1319343716801236992,1,10,SCSA,5,184
46,1369038985188831234,1,1,B1,3,192
46,1368923387532369922,1,2,B1,3,192
46,1369482917248970754,1,3,B1,3,192
46,1369343506939019269,1,4,B1,3,192
46,1368856158010810369,1,5,B1,5,192
46,1369590734672760836,1,6,B1,4,192
46,1368835740529000449,1,7,B1,4,192
46,1369619151506071561,1,8,B1,3,192
46,1369552733536219138,1,9,B1,4,192
46,1369483145129713665,1,10,B1,4,192
46,1369432600448745472,1,1,CS,3,190
46,1369593103208886276,1,2,CS,3,190
46,1369121138861891587,1,3,CS,2,190
46,1369440894961786880,1,4,CS,4,190
46,1368340015001042945,1,5,CS,4,190
46,1369551925285449729,1,6,CS,3,190
46,1369596392834932746,1,7,CS,4,190
46,1369332242410049546,1,8,CS,5,190
46,1369106243755900928,1,9,CS,3,190
46,1369498268011552768,1,10,CS,3,190
46,1369311531360518146,1,1,SC,5,182
46,1369405604595400711,1,2,SC,5,182
46,1369375444793954323,1,3,SC,5,182
46,1362776603047165957,1,4,SC,5,182
46,1369298875719311360,1,5,SC,5,182
46,1369441796925886465,1,6,SC,5,182
46,1369400194513723396,1,7,SC,5,182
46,1369326799709212680,1,8,SC,5,182
46,1369048387815899139,1,9,SC,4,182
